organizationSlug,branchCode,orderNumber,userEmail,serviceType,status,subtotal,tax,discount,total,tableLabel,notes,metadata
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01035,cashier@nimbus.demo,DINE_IN,SERVED,179400.00,32300.00,0.00,211700.00,GC-08,,"{""createdAt"": ""2026-06-22T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01036,waiter@nimbus.demo,DINE_IN,CLOSED,227800.00,41000.00,0.00,268800.00,EV-09,,"{""createdAt"": ""2026-06-22T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01037,waiter@nimbus.demo,DINE_IN,SENT,140500.00,25300.00,0.00,165800.00,EV-03,,"{""createdAt"": ""2026-06-22T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01038,supervisor@nimbus.demo,DINE_IN,CLOSED,141700.00,25500.00,0.00,167200.00,EV-06,,"{""createdAt"": ""2026-06-22T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01039,waiter@nimbus.demo,DINE_IN,CLOSED,44800.00,8100.00,0.00,52900.00,EV-01,,"{""createdAt"": ""2026-06-22T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01040,supervisor@nimbus.demo,DINE_IN,CLOSED,14200.00,2600.00,0.00,16800.00,EV-09,,"{""createdAt"": ""2026-06-22T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01041,cashier@nimbus.demo,DINE_IN,CLOSED,180000.00,32400.00,0.00,212400.00,TD-14,,"{""createdAt"": ""2026-06-23T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01042,cashier@nimbus.demo,DINE_IN,CLOSED,114000.00,20500.00,0.00,134500.00,TD-18,,"{""createdAt"": ""2026-06-23T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01043,waiter@nimbus.demo,DINE_IN,READY,92000.00,16600.00,0.00,108600.00,TD-10,,"{""createdAt"": ""2026-06-23T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01044,cashier@nimbus.demo,TAKEAWAY,NEW,170000.00,30600.00,0.00,200600.00,,,"{""createdAt"": ""2026-06-23T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01045,waiter@nimbus.demo,DINE_IN,READY,58000.00,10400.00,0.00,68400.00,TD-01,,"{""createdAt"": ""2026-06-23T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01046,supervisor@nimbus.demo,DINE_IN,CLOSED,28000.00,5000.00,0.00,33000.00,TD-14,,"{""createdAt"": ""2026-06-23T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01047,waiter@nimbus.demo,DINE_IN,READY,154200.00,27800.00,0.00,182000.00,RB-05,,"{""createdAt"": ""2026-06-23T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01048,waiter@nimbus.demo,DINE_IN,CLOSED,121800.00,20800.00,6100.00,136500.00,RB-12,,"{""createdAt"": ""2026-06-23T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01049,waiter@nimbus.demo,DINE_IN,CLOSED,13400.00,2400.00,0.00,15800.00,RB-01,,"{""createdAt"": ""2026-06-23T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01050,waiter@nimbus.demo,DINE_IN,CLOSED,64900.00,11700.00,0.00,76600.00,RB-13,,"{""createdAt"": ""2026-06-23T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01051,waiter@nimbus.demo,TAKEAWAY,CLOSED,100700.00,18100.00,0.00,118800.00,,,"{""createdAt"": ""2026-06-23T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01052,waiter@nimbus.demo,TAKEAWAY,CLOSED,26800.00,4800.00,0.00,31600.00,,,"{""createdAt"": ""2026-06-23T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01053,supervisor@nimbus.demo,DINE_IN,CLOSED,27600.00,5000.00,0.00,32600.00,GC-08,,"{""createdAt"": ""2026-06-23T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01054,supervisor@nimbus.demo,DINE_IN,READY,71700.00,12900.00,0.00,84600.00,GC-06,,"{""createdAt"": ""2026-06-23T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01055,waiter@nimbus.demo,TAKEAWAY,CLOSED,77400.00,13900.00,0.00,91300.00,,,"{""createdAt"": ""2026-06-23T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01056,cashier@nimbus.demo,TAKEAWAY,READY,15600.00,2800.00,0.00,18400.00,,,"{""createdAt"": ""2026-06-23T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01057,waiter@nimbus.demo,TAKEAWAY,READY,154500.00,27800.00,0.00,182300.00,,,"{""createdAt"": ""2026-06-23T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01058,cashier@nimbus.demo,DINE_IN,CLOSED,127900.00,23000.00,0.00,150900.00,GC-07,,"{""createdAt"": ""2026-06-23T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01059,supervisor@nimbus.demo,DINE_IN,CLOSED,492200.00,88600.00,0.00,580800.00,EV-10,,"{""createdAt"": ""2026-06-23T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01060,cashier@nimbus.demo,TAKEAWAY,CLOSED,178300.00,32100.00,0.00,210400.00,,,"{""createdAt"": ""2026-06-23T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01061,supervisor@nimbus.demo,DINE_IN,CLOSED,235900.00,40300.00,11800.00,264400.00,EV-03,,"{""createdAt"": ""2026-06-23T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01062,waiter@nimbus.demo,TAKEAWAY,CLOSED,254200.00,45800.00,0.00,300000.00,,,"{""createdAt"": ""2026-06-23T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01063,cashier@nimbus.demo,TAKEAWAY,READY,56700.00,10200.00,0.00,66900.00,,,"{""createdAt"": ""2026-06-23T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01064,cashier@nimbus.demo,DINE_IN,SENT,33000.00,5700.00,1600.00,37100.00,EV-10,,"{""createdAt"": ""2026-06-23T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01065,supervisor@nimbus.demo,DINE_IN,CLOSED,226000.00,40700.00,0.00,266700.00,TD-16,,"{""createdAt"": ""2026-06-24T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01066,cashier@nimbus.demo,DINE_IN,CLOSED,83000.00,14900.00,0.00,97900.00,TD-02,,"{""createdAt"": ""2026-06-24T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01067,waiter@nimbus.demo,DINE_IN,CLOSED,318000.00,57200.00,0.00,375200.00,TD-02,,"{""createdAt"": ""2026-06-24T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01068,cashier@nimbus.demo,DINE_IN,CLOSED,84000.00,14400.00,4200.00,94200.00,TD-03,,"{""createdAt"": ""2026-06-24T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01069,cashier@nimbus.demo,DINE_IN,CLOSED,183000.00,32900.00,0.00,215900.00,TD-07,,"{""createdAt"": ""2026-06-24T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01070,cashier@nimbus.demo,DINE_IN,CLOSED,108000.00,19400.00,0.00,127400.00,TD-06,,"{""createdAt"": ""2026-06-24T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01071,supervisor@nimbus.demo,TAKEAWAY,CLOSED,106000.00,19100.00,0.00,125100.00,,,"{""createdAt"": ""2026-06-24T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01072,supervisor@nimbus.demo,DINE_IN,CLOSED,172600.00,31100.00,0.00,203700.00,RB-03,,"{""createdAt"": ""2026-06-24T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01073,waiter@nimbus.demo,DINE_IN,CLOSED,116600.00,21000.00,0.00,137600.00,RB-04,,"{""createdAt"": ""2026-06-24T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01074,cashier@nimbus.demo,DINE_IN,SERVED,117400.00,21100.00,0.00,138500.00,RB-03,,"{""createdAt"": ""2026-06-24T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01075,supervisor@nimbus.demo,DINE_IN,CLOSED,222400.00,40000.00,0.00,262400.00,RB-08,,"{""createdAt"": ""2026-06-24T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01076,cashier@nimbus.demo,DINE_IN,CLOSED,33600.00,6000.00,0.00,39600.00,RB-14,,"{""createdAt"": ""2026-06-24T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01077,cashier@nimbus.demo,DINE_IN,CLOSED,80700.00,14500.00,0.00,95200.00,RB-06,,"{""createdAt"": ""2026-06-24T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01078,cashier@nimbus.demo,DINE_IN,CLOSED,94000.00,16900.00,0.00,110900.00,RB-12,,"{""createdAt"": ""2026-06-24T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01079,waiter@nimbus.demo,TAKEAWAY,NEW,58800.00,10600.00,0.00,69400.00,,,"{""createdAt"": ""2026-06-24T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01080,supervisor@nimbus.demo,DINE_IN,READY,97200.00,17500.00,0.00,114700.00,GC-11,,"{""createdAt"": ""2026-06-24T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01081,supervisor@nimbus.demo,DINE_IN,CLOSED,193300.00,34800.00,0.00,228100.00,GC-07,,"{""createdAt"": ""2026-06-24T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01082,cashier@nimbus.demo,DINE_IN,CLOSED,106800.00,19200.00,0.00,126000.00,GC-12,,"{""createdAt"": ""2026-06-24T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01083,cashier@nimbus.demo,DINE_IN,CLOSED,35000.00,6300.00,0.00,41300.00,GC-16,,"{""createdAt"": ""2026-06-24T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01084,waiter@nimbus.demo,DINE_IN,READY,64200.00,11600.00,0.00,75800.00,GC-04,,"{""createdAt"": ""2026-06-24T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01085,cashier@nimbus.demo,DINE_IN,READY,237500.00,42800.00,0.00,280300.00,GC-02,,"{""createdAt"": ""2026-06-24T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01086,cashier@nimbus.demo,TAKEAWAY,CLOSED,409100.00,73600.00,0.00,482700.00,,,"{""createdAt"": ""2026-06-24T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01087,waiter@nimbus.demo,DINE_IN,SERVED,404400.00,72800.00,0.00,477200.00,EV-05,,"{""createdAt"": ""2026-06-24T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01088,waiter@nimbus.demo,TAKEAWAY,CLOSED,167900.00,30200.00,0.00,198100.00,,,"{""createdAt"": ""2026-06-24T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01089,supervisor@nimbus.demo,TAKEAWAY,CLOSED,118100.00,21300.00,0.00,139400.00,,,"{""createdAt"": ""2026-06-24T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01090,cashier@nimbus.demo,DINE_IN,CLOSED,96000.00,17300.00,0.00,113300.00,EV-05,,"{""createdAt"": ""2026-06-24T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01091,waiter@nimbus.demo,DINE_IN,SENT,264200.00,47600.00,0.00,311800.00,EV-08,,"{""createdAt"": ""2026-06-24T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01092,waiter@nimbus.demo,DINE_IN,CLOSED,233700.00,42100.00,0.00,275800.00,EV-04,,"{""createdAt"": ""2026-06-24T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01093,supervisor@nimbus.demo,TAKEAWAY,CLOSED,118000.00,21200.00,0.00,139200.00,,,"{""createdAt"": ""2026-06-25T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01094,waiter@nimbus.demo,DINE_IN,CLOSED,276000.00,47200.00,13800.00,309400.00,TD-04,,"{""createdAt"": ""2026-06-25T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01095,cashier@nimbus.demo,DINE_IN,CLOSED,36000.00,6500.00,0.00,42500.00,TD-15,,"{""createdAt"": ""2026-06-25T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01096,supervisor@nimbus.demo,DINE_IN,CLOSED,27200.00,4900.00,0.00,32100.00,RB-07,,"{""createdAt"": ""2026-06-25T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01097,supervisor@nimbus.demo,TAKEAWAY,SERVED,64600.00,11600.00,0.00,76200.00,,,"{""createdAt"": ""2026-06-25T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01098,waiter@nimbus.demo,DINE_IN,CLOSED,172600.00,31100.00,0.00,203700.00,RB-12,,"{""createdAt"": ""2026-06-25T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01099,waiter@nimbus.demo,DINE_IN,READY,77400.00,13900.00,0.00,91300.00,GC-17,,"{""createdAt"": ""2026-06-25T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01100,waiter@nimbus.demo,DINE_IN,READY,217400.00,37200.00,10900.00,243700.00,GC-03,,"{""createdAt"": ""2026-06-25T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01101,supervisor@nimbus.demo,DINE_IN,SERVED,68100.00,12300.00,0.00,80400.00,GC-17,,"{""createdAt"": ""2026-06-25T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01102,supervisor@nimbus.demo,DINE_IN,NEW,63800.00,11500.00,0.00,75300.00,EV-11,,"{""createdAt"": ""2026-06-25T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01103,waiter@nimbus.demo,TAKEAWAY,READY,370400.00,66700.00,0.00,437100.00,,,"{""createdAt"": ""2026-06-25T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01104,cashier@nimbus.demo,DINE_IN,NEW,63700.00,11500.00,0.00,75200.00,EV-02,,"{""createdAt"": ""2026-06-25T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01105,supervisor@nimbus.demo,DINE_IN,SERVED,132000.00,23800.00,0.00,155800.00,TD-15,,"{""createdAt"": ""2026-06-26T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01106,cashier@nimbus.demo,TAKEAWAY,SERVED,85000.00,15300.00,0.00,100300.00,,,"{""createdAt"": ""2026-06-26T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01107,supervisor@nimbus.demo,DINE_IN,READY,201000.00,36200.00,0.00,237200.00,TD-13,,"{""createdAt"": ""2026-06-26T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01108,cashier@nimbus.demo,DINE_IN,CLOSED,114000.00,19500.00,5700.00,127800.00,TD-18,,"{""createdAt"": ""2026-06-26T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01109,waiter@nimbus.demo,DINE_IN,CLOSED,117800.00,20100.00,5900.00,132000.00,RB-05,,"{""createdAt"": ""2026-06-26T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01110,cashier@nimbus.demo,DINE_IN,SERVED,121800.00,20800.00,6100.00,136500.00,RB-13,,"{""createdAt"": ""2026-06-26T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01111,cashier@nimbus.demo,DINE_IN,CLOSED,87300.00,15700.00,0.00,103000.00,RB-05,,"{""createdAt"": ""2026-06-26T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01112,supervisor@nimbus.demo,DINE_IN,SENT,40400.00,7300.00,0.00,47700.00,RB-07,,"{""createdAt"": ""2026-06-26T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01113,waiter@nimbus.demo,DINE_IN,CLOSED,91700.00,15700.00,4600.00,102800.00,GC-17,,"{""createdAt"": ""2026-06-26T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01114,waiter@nimbus.demo,DINE_IN,CLOSED,48600.00,8700.00,0.00,57300.00,GC-08,,"{""createdAt"": ""2026-06-26T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01115,waiter@nimbus.demo,TAKEAWAY,CLOSED,44200.00,8000.00,0.00,52200.00,,,"{""createdAt"": ""2026-06-26T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01116,supervisor@nimbus.demo,DINE_IN,NEW,107700.00,19400.00,0.00,127100.00,GC-10,,"{""createdAt"": ""2026-06-26T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01117,waiter@nimbus.demo,DINE_IN,CLOSED,154000.00,27700.00,0.00,181700.00,EV-04,,"{""createdAt"": ""2026-06-26T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01118,supervisor@nimbus.demo,DINE_IN,CLOSED,61400.00,11100.00,0.00,72500.00,EV-07,,"{""createdAt"": ""2026-06-26T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01119,waiter@nimbus.demo,DINE_IN,CLOSED,31900.00,5700.00,0.00,37600.00,EV-04,,"{""createdAt"": ""2026-06-26T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01120,cashier@nimbus.demo,DINE_IN,CLOSED,84000.00,14400.00,4200.00,94200.00,EV-05,,"{""createdAt"": ""2026-06-26T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01121,waiter@nimbus.demo,TAKEAWAY,READY,96000.00,17300.00,0.00,113300.00,,,"{""createdAt"": ""2026-06-27T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01122,supervisor@nimbus.demo,DINE_IN,CLOSED,99000.00,17800.00,0.00,116800.00,TD-19,,"{""createdAt"": ""2026-06-27T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01123,waiter@nimbus.demo,DINE_IN,CLOSED,278000.00,50000.00,0.00,328000.00,TD-14,,"{""createdAt"": ""2026-06-27T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01124,supervisor@nimbus.demo,DINE_IN,CLOSED,80000.00,14400.00,0.00,94400.00,TD-07,,"{""createdAt"": ""2026-06-27T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01125,supervisor@nimbus.demo,TAKEAWAY,CLOSED,146000.00,26300.00,0.00,172300.00,,,"{""createdAt"": ""2026-06-27T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01126,supervisor@nimbus.demo,DINE_IN,READY,104000.00,18700.00,0.00,122700.00,RB-04,,"{""createdAt"": ""2026-06-27T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01127,waiter@nimbus.demo,TAKEAWAY,CLOSED,181300.00,32600.00,0.00,213900.00,,,"{""createdAt"": ""2026-06-27T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01128,cashier@nimbus.demo,DINE_IN,CLOSED,58200.00,10500.00,0.00,68700.00,RB-06,,"{""createdAt"": ""2026-06-27T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01129,cashier@nimbus.demo,TAKEAWAY,SERVED,268900.00,48400.00,0.00,317300.00,,,"{""createdAt"": ""2026-06-27T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-01130,cashier@nimbus.demo,TAKEAWAY,CLOSED,24000.00,4100.00,1200.00,26900.00,,,"{""createdAt"": ""2026-06-27T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01131,supervisor@nimbus.demo,DINE_IN,READY,280800.00,50500.00,0.00,331300.00,GC-10,,"{""createdAt"": ""2026-06-27T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01132,supervisor@nimbus.demo,DINE_IN,CLOSED,218700.00,37400.00,10900.00,245200.00,GC-01,,"{""createdAt"": ""2026-06-27T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01133,waiter@nimbus.demo,DINE_IN,CLOSED,77200.00,13900.00,0.00,91100.00,GC-07,,"{""createdAt"": ""2026-06-27T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01134,cashier@nimbus.demo,DINE_IN,SENT,123300.00,21100.00,6200.00,138200.00,GC-05,,"{""createdAt"": ""2026-06-27T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-01135,waiter@nimbus.demo,DINE_IN,CLOSED,72000.00,13000.00,0.00,85000.00,GC-04,,"{""createdAt"": ""2026-06-27T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01136,waiter@nimbus.demo,DINE_IN,NEW,56000.00,10100.00,0.00,66100.00,EV-01,,"{""createdAt"": ""2026-06-27T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01137,waiter@nimbus.demo,DINE_IN,CLOSED,188000.00,33800.00,0.00,221800.00,EV-06,,"{""createdAt"": ""2026-06-27T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01138,cashier@nimbus.demo,DINE_IN,CLOSED,285600.00,48800.00,14300.00,320100.00,EV-03,,"{""createdAt"": ""2026-06-27T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01139,supervisor@nimbus.demo,TAKEAWAY,SERVED,113300.00,19400.00,5700.00,127000.00,,,"{""createdAt"": ""2026-06-27T09:30:00Z"", ""demoSource"": ""generated-pack""}"
